schema_version,tic,sector,cadence_s,n_epochs,var_amplitude_ppt,rotation_period_d,rotation_power,rotation_systematic,n_flares,is_dipper,n_dips,var_class,subclass,tool_version
2,157977344,16,120,15687,0.5974685311317444,,0.0012041950194819407,False,0,False,0,quiet,quiet,0.3.0
2,157987722,16,120,14624,1.4856738567352294,5.570394518001866,0.1268954576335219,False,0,False,0,rotator,quiet,0.3.0
2,158003046,16,120,15399,0.9718032002449035,,0.0059348907051390565,False,0,False,0,quiet,quiet,0.3.0
2,158004268,16,120,14846,1.5563697801938587,,0.001988822985160233,False,0,False,0,quiet,quiet,0.3.0
2,158004572,16,120,15398,0.5867757797241211,,0.0018854323292412426,False,0,False,0,quiet,quiet,0.3.0
2,158004859,16,120,14670,1.0729424893856048,,0.0009418080264439088,False,0,False,0,quiet,quiet,0.3.0
2,158022978,16,120,15125,2.4602165222167964,5.410289349101732,0.3915639251302675,False,0,False,0,rotator,quiet,0.3.0
2,158023114,16,120,15201,3.313692498207092,,0.002390657423979441,False,0,False,0,quiet,quiet,0.3.0
2,158024275,16,120,15398,1.5946338772773743,4.420233471472094,0.26415168889360097,False,0,False,0,rotator,quiet,0.3.0
2,158024398,16,120,14641,97.53167853355407,,0.0009798430078009374,False,0,False,0,variable,quiet,0.3.0
